L0,L1,L2,L3,L4,L5,value,rest,fd
3925,3996,31015,34954,,,53211.1061994016,0,53211.1061994016
3925,3996,31015,34955,,,5724.43690735836,0,5724.43690735836
3925,3996,31015,34956,,,38819.0011904898,0,38819.0011904898
3925,3996,31015,34957,,,75546.8169626983,0,75546.8169626983
3925,3996,31015,0,,,234952.360265595,234952.360265595,234952.360265595
3925,3996,33815,0,,,4186.63267217913,4186.63267217913,4186.63267217913
3925,3963,3963,3973,31050,,3309.16766384413,0,3309.16766384413
3925,3963,3963,3973,34791,,7564.64766013533,0,7564.64766013533
3925,3963,3963,3973,0,,4421.56950243684,4421.56950243684,4421.56950243684
3925,3963,3963,3986,4001,,3579.50793311956,0,3579.50793311956
3925,3963,3963,3986,31050,,4254.45786182153,0,4254.45786182153
3925,3963,3963,3986,0,,9140.92297240895,9140.92297240895,9140.92297240895
3925,3963,3963,4001,4017,,2279.33677051006,0,2279.33677051006
3925,3963,3963,4001,0,,224.36516386964,224.36516386964,224.36516386964
3925,3963,3973,31016,34791,,3956.52355940419,0,3956.52355940419
3925,3963,3973,31016,0,,6461.68348159518,6461.68348159518,6461.68348159518
3925,3963,3973,31023,0,,1949.10152609936,1949.10152609936,1949.10152609936
3925,3963,3973,31027,31032,,1971.38721439736,0,1971.38721439736
3925,3963,3973,31027,31118,,4147.41433910733,0,4147.41433910733
3925,3963,3973,31027,34791,,4465.97954617552,0,4465.97954617552
3925,3963,3973,31027,0,,12103.4172265036,12103.4172265036,12103.4172265036
3925,3963,3973,31032,31110,,2384.39600722746,0,2384.39600722746
3925,3963,3973,31032,31118,,5007.04214896655,0,5007.04214896655
3925,3963,3973,31032,0,,17551.8357752942,17551.8357752942,17551.8357752942
3925,3963,3973,31033,0,,1962.78124081048,1962.78124081048,1962.78124081048
3925,3963,3973,31035,31064,,2074.564588809,0,2074.564588809
3925,3963,3973,31035,0,,4460.41343267791,4460.41343267791,4460.41343267791
3925,3963,3973,31038,31050,,5753.34917932869,0,5753.34917932869
3925,3963,3973,31038,0,,178.910053923554,178.910053923554,178.910053923554
3925,3963,3973,31046,31056,,25879.0828282155,0,25879.0828282155
3925,3963,3973,31046,31080,,2361.72280979874,0,2361.72280979874
3925,3963,3973,31046,33856,,2235.27936408999,0,2235.27936408999
3925,3963,3973,31046,0,,11020.4722094148,11020.4722094148,11020.4722094148
3925,3963,3973,31050,31001,,2264.78732609998,0,2264.78732609998
3925,3963,3973,31050,31015,,24650.9222725277,0,24650.9222725277
3925,3963,3973,31050,31016,,4045.20005460835,0,4045.20005460835
3925,3963,3973,31050,31022,,6278.5286510815,0,6278.5286510815
3925,3963,3973,31050,31023,,4515.50360044669,0,4515.50360044669
3925,3963,3973,31050,31046,,21420.6850722284,0,21420.6850722284
3925,3963,3973,31050,31050,,129142.219050643,0,129142.219050643
3925,3963,3973,31050,31056,,17407.2480454911,0,17407.2480454911
3925,3963,3973,31050,31057,,7546.43541074476,0,7546.43541074476
3925,3963,3973,31050,31059,,5337.95434769972,0,5337.95434769972
3925,3963,3973,31050,31063,,11330.5789417628,0,11330.5789417628
3925,3963,3973,31050,31064,,1913.57853040418,0,1913.57853040418
3925,3963,3973,31050,31068,,4634.71481176419,0,4634.71481176419
3925,3963,3973,31050,31077,,2059.06620469679,0,2059.06620469679
3925,3963,3973,31050,31079,,6670.04142151424,0,6670.04142151424
3925,3963,3973,31050,31080,,4634.36415823097,0,4634.36415823097
